name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Manchester,2000-09-02,18.2,11.3,14.4,18.2,11.3,14.4,10.2,77.6,0.032,100,4.17,rain,0,0,,27.6,4,1008.6,68.3,19.5,,,,,2000-09-02T06:20:09,2000-09-02T19:55:48,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03334099999,03318099999,03323399999,03316099999,03321099999"
Manchester,2000-09-03,16.6,8.3,12.8,16.6,7.4,12.6,5.8,63.9,0.032,100,4.17,rain,0,0,,13.6,355.8,1020.7,40.3,40.8,,,,,2000-09-03T06:21:53,2000-09-03T19:53:25,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03334099999,03318099999,03323399999,03316099999,03321099999"
Manchester,2000-09-04,19.2,5.7,12.9,19.2,5.7,12.7,7.8,72.6,0,0,0,,0,0,,11.3,172.6,1022.8,58.6,21.1,,,,,2000-09-04T06:23:37,2000-09-04T19:51:01,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03323399999,03316099999,03321099999"
Manchester,2000-09-05,19,10.4,15.5,19,10.4,15.5,12.2,81.4,1.778,100,4.17,rain,0,0,,22.7,198.6,1017.4,85.3,17.1,,,,,2000-09-05T06:25:22,2000-09-05T19:48:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03334099999,03318099999,03323399999,03316099999,03321099999"
Manchester,2000-09-06,16.2,13.3,14.6,16.2,13.3,14.6,9.9,74.8,1.567,100,12.5,rain,0,0,,32.6,256.5,1009.2,82.4,24.8,,,,,2000-09-06T06:27:06,2000-09-06T19:46:12,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03323399999,03344099999,03316099999,03321099999"
Manchester,2000-09-07,19.9,10.9,15,19.9,10.9,15,11.9,82.2,1.581,100,12.5,rain,0,0,,33.3,211.7,1010.7,89.9,23.3,,,,,2000-09-07T06:28:51,2000-09-07T19:43:47,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-08,16.5,12.7,14.8,16.5,12.7,14.8,10.7,76.5,0.45,100,8.33,rain,0,0,,21,233.4,1016.3,83.3,21.6,,,,,2000-09-08T06:30:35,2000-09-08T19:41:22,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-09,17.7,11,14.3,17.7,11,14.3,10.4,78.2,0,0,0,,0,0,,12.6,199.1,1022.2,82.8,24.5,,,,,2000-09-09T06:32:19,2000-09-09T19:38:56,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-10,20.9,14.1,18.2,20.9,14.1,18.2,15.1,82.8,6.377,100,12.5,rain,0,0,,21.7,185,1020.7,87.7,20.5,,,,,2000-09-10T06:34:04,2000-09-10T19:36:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03321099999"
Manchester,2000-09-11,25.4,15.4,19.8,25.4,15.4,19.8,15.8,79,0.063,100,4.17,rain,0,0,,19.3,148.6,1013.2,75.2,10.3,,,,,2000-09-11T06:35:48,2000-09-11T19:34:04,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-12,17.7,14,15.9,17.7,14,15.9,13.9,87.7,0.035,100,4.17,rain,0,0,,21.1,262.5,1009.8,90.7,12.6,,,,,2000-09-12T06:37:33,2000-09-12T19:31:38,0.46,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-13,17.3,13.1,15.4,17.3,13.1,15.4,11.3,77.7,0,0,0,,0,0,,13.1,228.8,1012.5,87.7,24.4,,,,,2000-09-13T06:39:17,2000-09-13T19:29:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-14,18.2,13.4,15,18.2,13.4,15,11.6,80.9,0.051,100,8.33,rain,0,0,,17.5,203,1011.5,90.1,22.2,,,,,2000-09-14T06:41:02,2000-09-14T19:26:45,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-15,14.8,12.4,13.3,14.8,12.4,13.3,11.5,89.1,5.89,100,16.67,rain,0,0,,17.3,352.1,1008.1,96.5,12,,,,,2000-09-15T06:42:46,2000-09-15T19:24:18,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-16,17,12,14.3,17,12,14.3,10.7,79.6,1.571,100,4.17,rain,0,0,,23.4,304.6,1012.2,77.4,28,,,,,2000-09-16T06:44:31,2000-09-16T19:21:51,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-17,17.1,12.5,14.7,17.1,12.5,14.7,11.9,83.5,0.222,100,12.5,rain,0,0,,24.8,208.6,1008.8,90.3,25.4,,,,,2000-09-17T06:46:15,2000-09-17T19:19:24,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-18,15.2,9,12.7,15.2,8.2,12.6,9.2,80.4,13.781,100,12.5,rain,0,0,,27.1,216.4,998.3,67.3,25.6,,,,,2000-09-18T06:48:00,2000-09-18T19:16:57,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-19,14.4,6.3,10.4,14.4,6.3,10.3,8.4,88.1,1.222,100,12.5,rain,0,0,,15.4,40.8,998,80.6,12.6,,,,,2000-09-19T06:49:45,2000-09-19T19:14:29,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-20,14.6,9.2,11.9,14.6,7.3,11.7,9.2,84.6,18.817,100,16.67,rain,0,0,,32.1,192.5,999,72.4,18,,,,,2000-09-20T06:51:30,2000-09-20T19:12:02,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-21,15.5,6.8,12,15.5,4.7,11.3,9.1,83.4,0.081,100,8.33,rain,0,0,,30.4,144.8,1009.1,56.9,18.2,,,,,2000-09-21T06:53:15,2000-09-21T19:09:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-22,18.8,13.2,15.5,18.8,13.2,15.5,11.1,76.3,2.951,100,8.33,rain,0,0,,22.3,190.2,1014.4,79.3,29.9,,,,,2000-09-22T06:55:00,2000-09-22T19:07:08,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-23,23,13.6,18.3,23,13.6,18.3,13.5,74.5,0,0,0,,0,0,,31.5,137.1,1015.8,70.7,26,,,,,2000-09-23T06:56:46,2000-09-23T19:04:41,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03323399999,03316099999,03321099999"
Manchester,2000-09-24,17.3,11.8,14.9,17.3,11.8,14.9,12.8,87.6,6.615,100,8.33,rain,0,0,,25.1,134.8,1012,89.4,11.1,,,,,2000-09-24T06:58:31,2000-09-24T19:02:14,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03323399999,03316099999,03321099999"
Manchester,2000-09-25,17.5,11.8,13.8,17.5,11.8,13.8,10.9,83.7,6.344,100,16.67,rain,0,0,,20.1,168.3,1015.9,78.4,20,,,,,2000-09-25T07:00:17,2000-09-25T18:59:47,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03323399999,03344099999,03316099999,03321099999"
Manchester,2000-09-26,19.4,11.8,14.8,19.4,11.8,14.8,12.4,85.9,6.944,100,12.5,rain,0,0,,27.9,134.8,1010.4,83.1,18.1,,,,,2000-09-26T07:02:02,2000-09-26T18:57:20,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-27,15.3,10.9,13.5,15.3,10.9,13.5,11.3,86.7,5.191,100,12.5,rain,0,0,,37.3,188.1,1003.4,86.8,22.5,,,,,2000-09-27T07:03:48,2000-09-27T18:54:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-28,16.3,9.3,12.4,16.3,7.3,12.1,9.1,81.2,3.551,100,8.33,rain,0,0,,21.3,171.7,995.1,45.2,29.1,,,,,2000-09-28T07:05:35,2000-09-28T18:52:28,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03323399999,03344099999,03316099999,03321099999"
Manchester,2000-09-29,17.3,9.9,13.4,17.3,8.2,13.3,9.9,80.1,1.083,100,4.17,rain,0,0,,24.2,127.5,997.1,49.4,29.3,,,,,2000-09-29T07:07:21,2000-09-29T18:50:02,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-09-30,16.8,11.4,13.7,16.8,11.4,13.7,11.4,86.5,0.211,100,8.33,rain,0,0,,13.4,70.2,1003.8,65.3,13.8,,,,,2000-09-30T07:09:08,2000-09-30T18:47:36,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-01,15.5,10.4,12.7,15.5,10.4,12.7,10.3,85.9,0.349,100,4.17,rain,0,0,,27.9,163.4,1002.3,67.5,14.1,,,,,2000-10-01T07:10:55,2000-10-01T18:45:11,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-02,12.5,9.1,11.2,12.5,7.5,11,8.6,84.3,2.926,100,8.33,rain,0,0,,30.4,253,1003.6,84.6,16.1,,,,,2000-10-02T07:12:42,2000-10-02T18:42:46,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-03,18.2,9.1,13.6,18.2,7.3,13.3,10.7,82.7,0.328,100,8.33,rain,0,0,,42.6,168.9,1010.3,88.6,20.3,,,,,2000-10-03T07:14:29,2000-10-03T18:40:21,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-04,14.5,10,12.7,14.5,7.7,12.6,8,73.8,0.074,100,4.17,rain,0,0,,45.4,215.6,1013.6,73.1,30.6,,,,,2000-10-04T07:16:17,2000-10-04T18:37:57,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-05,11.5,7.3,9,11.5,5.4,7.4,7.1,88.3,10.228,100,16.67,rain,0,0,,24.3,244.5,1014.7,72.6,17.7,,,,,2000-10-05T07:18:04,2000-10-05T18:35:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-06,11.7,4.4,8.6,11.7,2.8,7.8,6,84.3,1.932,100,12.5,rain,0,0,,15.3,255.3,1025.3,64.7,27.3,,,,,2000-10-06T07:19:53,2000-10-06T18:33:10,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-07,13.5,8.7,10.9,13.5,6.8,10.1,10,94.2,10.031,100,12.5,rain,0,0,,16.3,191.1,1017.8,97.9,8.4,,,,,2000-10-07T07:21:41,2000-10-07T18:30:47,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-08,12.8,7.1,9.9,12.8,4.7,9.1,6.7,81.3,1.947,100,12.5,rain,0,0,,17.2,246.9,1013.5,74.5,20.8,,,,,2000-10-08T07:23:30,2000-10-08T18:28:25,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-09,11.1,5.4,7.6,11.1,2.3,4.8,6.1,90.4,11.975,100,12.5,rain,0,0,,36.3,173.5,997.8,72.2,18.9,,,,,2000-10-09T07:25:19,2000-10-09T18:26:03,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-10,10.4,5.8,8.1,10.4,3.1,4.9,5.2,82.3,6.139,100,16.67,rain,0,0,,35.5,239.6,979.1,84.2,21.1,,,,,2000-10-10T07:27:08,2000-10-10T18:23:42,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-11,11.3,5.4,7.7,11.3,2.3,6.2,5.2,84.7,2.531,100,12.5,rain,0,0,,14.9,260.3,970.2,88.9,17.6,,,,,2000-10-11T07:28:58,2000-10-11T18:21:22,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-12,12.4,6.6,9.1,12.4,4.6,8.1,7.5,90,1.338,100,16.67,rain,0,0,,13.2,205.6,986.1,75.7,17.7,,,,,2000-10-12T07:30:48,2000-10-12T18:19:02,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-13,14.4,7.6,10.4,14.4,7,10.1,8.2,87,0.258,100,4.17,rain,0,0,,15,249.5,1006.4,72.8,13.9,,,,,2000-10-13T07:32:38,2000-10-13T18:16:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2000-10-14,12.3,8.7,10.6,12.3,5.8,9.6,9.2,91,2.387,100,12.5,rain,0,0,,20.9,173.2,1011.6,97.2,14.9,,,,,2000-10-14T07:34:29,2000-10-14T18:14:25,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
