name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Manchester,2001-08-11,20.2,11.6,16,20.2,11.6,16,13.4,84.7,0.408,100,4.17,rain,0,0,,42.5,199.5,1020.4,89.8,24.5,,,,,2001-08-11T05:41:26,2001-08-11T20:45:41,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-12,18.7,16.3,17.3,18.7,16.3,17.3,15.8,91.4,6.986,100,12.5,rain,0,0,,23.9,216.1,1012.3,96.4,17.7,,,,,2001-08-12T05:43:10,2001-08-12T20:43:37,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-13,21.3,16.9,19.2,21.3,16.9,19.2,16.6,85.2,0.823,100,8.33,rain,0,0,,24.8,210.7,1009.7,90.1,20.3,,,,,2001-08-13T05:44:54,2001-08-13T20:41:32,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-14,24.1,16.7,20.2,24.1,16.7,20.2,15.4,75.5,0,0,0,,0,0,,26,186.1,1010.6,50.3,18.6,,,,,2001-08-14T05:46:37,2001-08-14T20:39:26,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-15,23.5,15.9,19.7,23.5,15.9,19.7,15.5,77.6,0.211,100,8.33,rain,0,0,,17.5,287.5,1009.5,79.4,18,,,,,2001-08-15T05:48:21,2001-08-15T20:37:19,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-16,19.2,13.4,16.1,19.2,13.4,16.1,12.9,82.4,8.812,100,16.67,rain,0,0,,19.9,265.4,1010.9,74.6,19.8,,,,,2001-08-16T05:50:06,2001-08-16T20:35:10,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03323399999,03344099999,03316099999,03321099999"
Manchester,2001-08-17,19.2,11.9,15.6,19.2,11.9,15.6,11.8,79.4,1.424,100,12.5,rain,0,0,,19.5,180.8,1015,69.8,32.1,,,,,2001-08-17T05:51:50,2001-08-17T20:33:00,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-18,20.3,14.2,17,20.3,14.2,17,13.6,80.9,0.517,100,8.33,rain,0,0,,18.8,87.7,1010.8,89.2,19.8,,,,,2001-08-18T05:53:34,2001-08-18T20:30:50,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-19,20.4,15.2,17.1,20.4,15.2,17.1,15,87.9,1.713,100,4.17,rain,0,0,,18.9,209.3,1000.9,85.3,10.7,,,,,2001-08-19T05:55:19,2001-08-19T20:28:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-20,19.6,13.4,16.4,19.6,13.4,16.4,10.3,68.7,0.202,100,8.33,rain,0,0,,21,240.7,1011.3,66.4,36.9,,,,,2001-08-20T05:57:03,2001-08-20T20:26:25,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-21,20.6,12.1,16.3,20.6,12.1,16.3,11.8,75.7,0,0,0,,0,0,,28.8,168.5,1014.7,68,19.7,,,,,2001-08-21T05:58:48,2001-08-21T20:24:11,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03323399999,03344099999,03316099999,03321099999"
Manchester,2001-08-22,20.9,14.1,17.4,20.9,14.1,17.4,13.2,77.8,0,0,0,,0,0,,13,207.2,1021.1,60.6,21.5,,,,,2001-08-22T06:00:33,2001-08-22T20:21:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03323399999,03344099999,03316099999,03321099999"
Manchester,2001-08-23,22.2,13.9,17.8,22.2,13.9,17.8,14.2,80,0,0,0,,0,0,,12.1,198.1,1019,77.2,15.5,,,,,2001-08-23T06:02:17,2001-08-23T20:19:40,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-24,19.6,14.4,16.4,19.6,14.4,16.4,15.2,92.7,0,0,0,,0,0,,14.5,214.6,1015.9,91.2,5.8,,,,,2001-08-24T06:04:02,2001-08-24T20:17:24,0.18,Overcast,Cloudy skies throughout the day.,cloudy,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-25,23.1,15.1,18.2,23.1,15.1,18.2,15.4,84.8,0,0,0,,0,0,,12.9,216.6,1015.5,81.5,12.1,,,,,2001-08-25T06:05:47,2001-08-25T20:15:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-26,19.3,12.9,16.3,19.3,12.9,16.3,11.5,75.3,0,0,0,,0,0,,20.2,303.7,1018.9,65.3,27,,,,,2001-08-26T06:07:31,2001-08-26T20:12:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-27,18.2,9.7,14.1,18.2,8.8,14,8.4,70.8,0,0,0,,0,0,,16.9,306.4,1024.1,37.3,46.6,,,,,2001-08-27T06:09:16,2001-08-27T20:10:30,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-28,20.2,7.4,14.3,20.2,7.4,14.3,9,72.9,0,0,0,,0,0,,9.7,242,1021.1,26.5,28.8,,,,,2001-08-28T06:11:01,2001-08-28T20:08:10,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-29,21.3,9.3,15.7,21.3,8.9,15.7,9.3,68.9,0,0,0,,0,0,,19.1,193.2,1014.5,53.1,19,,,,,2001-08-29T06:12:45,2001-08-29T20:05:50,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-30,15.5,11.8,13.9,15.5,11.8,13.9,11.8,87.7,0,0,0,,0,0,,11,273.6,1010.6,78.5,10,,,,,2001-08-30T06:14:30,2001-08-30T20:03:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-08-31,17.9,11.3,14.3,17.9,11.3,14.3,10.8,80.7,0,0,0,,0,0,,21.6,300.6,1012.8,73,21.6,,,,,2001-08-31T06:16:14,2001-08-31T20:01:07,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-01,17.7,10.4,14.3,17.7,10.4,14.3,10.4,78,0,0,0,,0,0,,17.5,238.1,1018.1,84.3,32.4,,,,,2001-09-01T06:17:59,2001-09-01T19:58:45,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-02,16.8,12.7,15.6,16.8,12.7,15.6,12.4,81.6,0,0,0,,0,0,,22.3,256.3,1013.3,87.6,29.2,,,,,2001-09-02T06:19:43,2001-09-02T19:56:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-03,16.1,12.3,14.1,16.1,12.3,14.1,10.8,81.2,0,0,0,,0,0,,22.2,277.2,1012.6,82.2,24.5,,,,,2001-09-03T06:21:28,2001-09-03T19:54:00,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-04,15.8,10.4,13.4,15.8,10.4,13.4,7,66.7,0,0,0,,0,0,,23,317.7,1017.9,56.3,49.3,,,,,2001-09-04T06:23:12,2001-09-04T19:51:36,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-05,16.8,9.9,13.9,16.8,9,13.9,12.8,93.2,0,0,0,,0,0,,18.9,252.6,1019.4,88.4,13.2,,,,,2001-09-05T06:24:57,2001-09-05T19:49:12,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03323399999,03344099999,03316099999,03321099999"
Manchester,2001-09-06,16.4,10.6,13.7,16.4,10.6,13.7,9.6,76.6,0,0,0,,0,0,,26.5,295.9,1018.2,69.2,28.6,,,,,2001-09-06T06:26:41,2001-09-06T19:46:48,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-07,17.4,13.2,15.1,17.4,13.2,15.1,12,81.5,0,0,0,,0,0,,32.7,267,1015.5,89.7,19.2,,,,,2001-09-07T06:28:26,2001-09-07T19:44:23,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-08,15.4,11.5,13.6,15.4,11.5,13.6,7.5,68,0,0,0,,0,0,,32.5,306.7,1015.3,62.1,37.2,,,,,2001-09-08T06:30:10,2001-09-08T19:41:58,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-09,15.8,8.1,12.1,15.8,6.2,11.5,5.6,65.9,0,0,0,,0,0,,27.2,322.2,1020.1,32.5,46.7,,,,,2001-09-09T06:31:54,2001-09-09T19:39:32,0.73,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03334099999,03318099999,03323399999,03316099999,03321099999"
Manchester,2001-09-10,14.8,7.8,12.1,14.8,6.8,11.9,7.3,74,0,0,0,,0,0,,21.7,307.8,1020.6,65.2,42.6,,,,,2001-09-10T06:33:39,2001-09-10T19:37:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03323399999,03316099999,03321099999"
Manchester,2001-09-11,16.7,13.1,14.5,16.7,13.1,14.5,10.9,79.8,0,0,0,,0,0,,24.7,298.6,1019,86.5,27,,,,,2001-09-11T06:35:23,2001-09-11T19:34:40,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03323399999,03316099999,03321099999"
Manchester,2001-09-12,15.5,11.8,13.3,15.5,11.8,13.3,11.1,86.7,0,0,0,,0,0,,35,209.8,1011.1,89.6,17.4,,,,,2001-09-12T06:37:08,2001-09-12T19:32:14,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03323399999,03316099999,03321099999"
Manchester,2001-09-13,13.3,10.4,11.6,13.3,10.4,11.6,8.6,81.8,0,0,0,,0,0,,40,266.7,1000.4,70.1,19.9,,,,,2001-09-13T06:38:52,2001-09-13T19:29:47,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03323399999,03344099999,03316099999,03321099999"
Manchester,2001-09-14,15.1,6.2,11.3,15.1,5.4,10.9,8.4,82.8,0,0,0,,0,0,,23.6,257.8,1010.4,56.3,30.2,,,,,2001-09-14T06:40:37,2001-09-14T19:27:21,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-15,13.8,9.9,11.6,13.8,7.6,11.5,8.5,81.4,0,0,0,,0,0,,26.5,286.3,1011.1,78.3,17.1,,,,,2001-09-15T06:42:21,2001-09-15T19:24:54,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-16,15.7,8.9,12,15.7,6.6,11.3,7.6,75,0,0,0,,0,0,,23.4,317.7,1019,40.3,25.9,,,,,2001-09-16T06:44:06,2001-09-16T19:22:27,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-17,12.7,7.7,10.7,12.7,5.8,10.3,6.5,75.6,0,0,0,,0,0,,23.8,342.4,1024.6,69.9,42.3,,,,,2001-09-17T06:45:50,2001-09-17T19:20:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-18,14.9,9.9,12.4,14.9,8.3,12.3,8.9,79.5,0,0,0,,0,0,,25.5,352.5,1021.2,89.6,26.6,,,,,2001-09-18T06:47:35,2001-09-18T19:17:32,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-19,13.8,11.2,12.1,13.8,11.2,12.1,10.1,87.5,5.586,100,4.17,rain,0,0,,20.4,318.7,1012.9,92.2,15.1,,,,,2001-09-19T06:49:20,2001-09-19T19:15:05,0.07,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-20,16.2,10.7,13.4,16.2,10.7,13.4,9.1,76.4,0.608,100,8.33,rain,0,0,,16.9,351.3,1015.6,78.2,16.6,,,,,2001-09-20T06:51:05,2001-09-20T19:12:38,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-21,13,9.7,11.7,13,9.7,11.7,9.4,86.1,0,0,0,,0,0,,8.5,136.8,1018.9,89.3,7.3,,,,,2001-09-21T06:52:50,2001-09-21T19:10:11,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03316099999"
Manchester,2001-09-22,15.7,10.2,12.1,15.7,10.2,12.1,9.6,85.5,0.309,100,4.17,rain,0,0,,11,95.5,1017.9,73.3,6.9,,,,,2001-09-22T06:54:35,2001-09-22T19:07:44,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999"
Manchester,2001-09-23,13.6,7.6,11.1,13.6,6.9,10.8,8.2,82.5,0,0,0,,0,0,,19.3,11.1,1017.4,75.4,11.2,,,,,2001-09-23T06:56:20,2001-09-23T19:05:17,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999"
Manchester,2001-09-24,14.4,11,12.3,14.4,11,12.3,9.8,84.7,4.65,100,16.67,rain,0,0,,20.1,31.6,1015.6,79.5,12.7,,,,,2001-09-24T06:58:06,2001-09-24T19:02:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999"
Manchester,2001-09-25,14.4,9.7,12,14.4,8.3,11.9,9.5,85.3,2.481,100,12.5,rain,0,0,,11.4,82.3,1016.5,86.3,11.9,,,,,2001-09-25T06:59:51,2001-09-25T19:00:23,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999"
Manchester,2001-09-26,16.2,8.3,11.9,16.2,6.3,11.4,9.3,84.8,0.07,100,8.33,rain,0,0,,15.3,111.2,1014.4,66.3,6.6,,,,,2001-09-26T07:01:37,2001-09-26T18:57:56,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-09-27,17,12,14.3,17,12,14.3,13.1,93,8.078,100,12.5,rain,0,0,,20.1,168.5,1009.8,91.5,9.3,,,,,2001-09-27T07:03:23,2001-09-27T18:55:30,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999"
Manchester,2001-09-28,20.9,13.7,16.7,20.9,13.7,16.7,12.5,77.2,0.031,100,4.17,rain,0,0,,23.6,152.1,1008.3,75.6,16.9,,,,,2001-09-28T07:05:09,2001-09-28T18:53:03,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999"
Manchester,2001-09-29,19.3,13.1,16.4,19.3,13.1,16.4,12,76.1,0.398,100,8.33,rain,0,0,,26,176.9,1005,65.1,24.4,,,,,2001-09-29T07:06:55,2001-09-29T18:50:37,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999"
Manchester,2001-09-30,17,12.7,15,17,12.7,15,12.5,85,0.502,100,12.5,rain,0,0,,37.9,166.7,999.6,88.9,21.9,,,,,2001-09-30T07:08:42,2001-09-30T18:48:12,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999"
Manchester,2001-10-01,17.7,11.9,14.5,17.7,11.9,14.5,9.4,72.3,10.705,100,8.33,rain,0,0,,45.7,207.4,992.3,58.1,26.8,,,,,2001-10-01T07:10:29,2001-10-01T18:45:46,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-02,16.8,12.9,14.3,16.8,12.9,14.3,9,71.3,0.021,100,4.17,rain,0,0,,33,205.2,997.2,78.3,24.7,,,,,2001-10-02T07:12:16,2001-10-02T18:43:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-03,17.1,10.6,13.3,17.1,10.6,13.3,9.5,78.5,0.375,100,8.33,rain,0,0,,27.1,219.5,1004.4,53.7,32.4,,,,,2001-10-03T07:14:03,2001-10-03T18:40:56,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-04,15.9,10.5,13.2,15.9,10.5,13.2,10.7,85.3,4.178,100,12.5,rain,0,0,,26.1,194,1007.6,85.7,24.8,,,,,2001-10-04T07:15:51,2001-10-04T18:38:32,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-05,18,13.2,15.2,18,13.2,15.2,11.3,78.4,2.398,100,8.33,rain,0,0,,32.6,162.7,1000.1,84.8,20.4,,,,,2001-10-05T07:17:38,2001-10-05T18:36:08,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-06,16.7,11.1,13.9,16.7,11.1,13.9,10.3,79.9,4.642,100,8.33,rain,0,0,,35.6,173,996.3,48.7,28.6,,,,,2001-10-06T07:19:27,2001-10-06T18:33:45,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-07,15.1,10.6,12.8,15.1,10.6,12.8,9.5,80.7,3.931,100,8.33,rain,0,0,,49.5,156.3,988.2,80.2,22.6,,,,,2001-10-07T07:21:15,2001-10-07T18:31:22,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-08,15.6,10.1,12.7,15.6,10.1,12.7,8.7,77.1,12.325,100,12.5,rain,0,0,,43.9,213.8,988,75,37.3,,,,,2001-10-08T07:23:04,2001-10-08T18:29:00,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-09,14.8,11.2,12.5,14.8,11.2,12.5,10.1,85.3,6.709,100,8.33,rain,0,0,,28.7,260.3,1004.9,82.3,18.1,,,,,2001-10-09T07:24:53,2001-10-09T18:26:38,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999"
Manchester,2001-10-10,15.4,10.9,12.6,15.4,10.9,12.6,10.6,87.7,0.739,100,8.33,rain,0,0,,30.3,210.8,1016.8,89.2,20.6,,,,,2001-10-10T07:26:42,2001-10-10T18:24:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-11,19.6,10.6,15.3,19.6,10.6,15.3,12.5,83.6,0,0,0,,0,0,,30.4,200.8,1020.7,63.8,31.7,,,,,2001-10-11T07:28:31,2001-10-11T18:21:56,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-12,19.5,11.2,15.1,19.5,11.2,15.1,11.3,78.9,0,0,0,,0,0,,28.1,183.3,1019.5,18.3,18.1,,,,,2001-10-12T07:30:21,2001-10-12T18:19:36,0.85,Clear,Clear conditions throughout the day.,clear-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-13,17.6,12.3,14.8,17.6,12.3,14.8,12.9,88.8,0,0,0,,0,0,,8.9,133.8,1018.8,80.2,5.5,,,,,2001-10-13T07:32:11,2001-10-13T18:17:17,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-14,19.6,14.7,16.3,19.6,14.7,16.3,14.9,91.7,0.911,100,8.33,rain,0,0,,17.1,142.8,1010.6,88.9,4.6,,,,,2001-10-14T07:34:02,2001-10-14T18:14:58,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-15,17.4,9.5,14.2,17.4,7.2,14.1,11.5,84.1,4.65,100,8.33,rain,0,0,,29.3,183.3,1005.2,81,23.4,,,,,2001-10-15T07:35:53,2001-10-15T18:12:41,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
Manchester,2001-10-16,15.6,9.1,12.1,15.6,6.5,11.3,8.4,78.9,0,0,0,,0,0,,28.1,161.6,1018.9,67,24.7,,,,,2001-10-16T07:37:44,2001-10-16T18:10:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03334099999,03318099999,03344099999,03323399999,03316099999,03321099999"
